Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Category,Product,Quantity,Unit_Price,Discount,Payment_Method,Order_Status,Ship_Mode,Sales,Profit,Cost,Year
ORD103850,2024-01-12,CUST1799,William Wells,West,Glasgow,Beverages,Push Bottle,3,107.25,0.1,Cash,Cancelled,Standard,289.58,34.7,254.88,2024
ORD103677,2024-01-12,CUST1357,Barbara Acosta,East,Bristol,Frozen Foods,Deal Bottle,3,50.72,0.15,Cash,Completed,Standard,129.34,11.7,117.64,2024
ORD102417,2024-01-12,CUST1648,James Bailey,East,Manchester,Household,Either Bag,1,141.75,0.1,Mobile Payment,Cancelled,Express,127.58,9.26,118.32,2024
ORD102138,2024-01-12,CUST1055,Mrs. Dawn Douglas DDS,North,Glasgow,Frozen Foods,Sing Box,9,88.26,0.07,Credit Card,Pending,Same-Day,738.74,68.5,670.24,2024
ORD101704,2024-01-12,CUST1248,Victor Marshall,East,Glasgow,Beverages,Responsibility Bottle,8,113.79,0.22,Credit Card,Cancelled,Express,710.05,161.18,548.87,2024
ORD100682,2024-01-12,CUST1725,Brian Kelly,North,Liverpool,Snacks,Difference Pack,9,82.68,0.12,Credit Card,Completed,Standard,654.83,101.69,553.14,2024
ORD102701,2024-01-12,CUST1235,Brian Fuller,West,Leeds,Beverages,Chair Bag,6,62.16,0.16,Cash,Cancelled,Standard,313.29,20.59,292.7,2024
ORD100853,2024-01-12,CUST1366,Ashley Mccormick,East,Birmingham,Household,Tonight Bag,8,11.56,0.09,Credit Card,Pending,Same-Day,84.16,13.75,70.41,2024
ORD100519,2024-01-12,CUST1601,Marvin Barnes,East,Newcastle,Bakery,Mother Bag,2,146.51,0.05,Mobile Payment,Completed,Express,278.37,30.12,248.25,2024
ORD101426,2024-01-12,CUST1604,Mario Henderson,West,Manchester,Frozen Foods,Particular Bag,2,61.3,0.15,Mobile Payment,Pending,Standard,104.21,8.31,95.9,2024
ORD102025,2024-01-12,CUST1351,Jeffrey Davis,North,Liverpool,Bakery,Attention Bag,9,6.29,0.22,Credit Card,Completed,Same-Day,44.16,10.58,33.58,2024
ORD100379,2024-01-13,CUST1270,Christina Perkins,South,Liverpool,Dairy,Senior Set,3,90.41,0.25,Mobile Payment,Completed,Express,203.42,28.72,174.7,2024
ORD103791,2024-01-13,CUST1494,Shane Kline,South,Leeds,Bakery,Member Bag,6,3.03,0.1,Cash,Completed,Express,16.36,1.97,14.39,2024
ORD103731,2024-01-13,CUST1248,Ashley Simpson,North,London,Snacks,Sound Pack,1,47.12,0.1,Credit Card,Completed,Same-Day,42.41,6.6,35.81,2024
ORD102695,2024-01-13,CUST1525,Phillip Grant,South,Birmingham,Produce,Family Bag,1,141.38,0.15,Credit Card,Cancelled,Standard,120.17,8.93,111.24,2024
ORD103758,2024-01-13,CUST1425,Austin Williams,West,London,Household,Today Set,9,26.79,0.04,Mobile Payment,Completed,Express,231.47,22.91,208.56,2024
ORD102489,2024-01-13,CUST1867,Stephanie Green,West,Birmingham,Produce,Time Bag,8,100.58,0.14,Mobile Payment,Cancelled,Same-Day,691.99,145.61,546.38,2024
ORD103551,2024-01-13,CUST1091,Michelle Smith,South,Birmingham,Frozen Foods,Down Box,6,47.12,0.0,Cash,Pending,Express,282.72,53.47,229.25,2024
ORD100555,2024-01-13,CUST1709,Stephen Mcdonald,South,Glasgow,Beverages,Street Bottle,2,116.77,0.18,Cash,Pending,Standard,191.5,13.25,178.25,2024
ORD100918,2024-01-13,CUST1326,Morgan Robinson,North,Sheffield,Beverages,Investment Set,7,136.96,0.04,Cash,Cancelled,Standard,920.37,139.02,781.35,2024
ORD103630,2024-01-13,CUST1229,Virginia Fields,North,Birmingham,Produce,Development Bottle,6,51.56,0.07,Online Payment,Pending,Express,287.7,19.05,268.65,2024
ORD103803,2024-01-13,CUST1457,Thomas Velasquez,East,Newcastle,Bakery,Establish Box,3,28.45,0.2,Credit Card,Completed,Standard,68.28,16.52,51.76,2024
ORD101009,2024-01-13,CUST1385,Ryan Terry,East,Manchester,Produce,Final Set,5,40.79,0.02,Mobile Payment,Pending,Express,199.87,15.43,184.44,2024
ORD104248,2024-01-13,CUST1028,Sophia Miller,East,Birmingham,Household,Magazine Box,2,68.59,0.2,Credit Card,Cancelled,Express,109.74,10.4,99.34,2024
ORD100151,2024-01-13,CUST1005,Amanda Summers,South,Birmingham,Snacks,Rest Box,8,47.02,0.06,Mobile Payment,Pending,Express,353.59,87.95,265.64,2024
ORD101674,2024-01-13,CUST1339,Jane Armstrong,East,Sheffield,Dairy,Their Bottle,1,31.42,0.03,Mobile Payment,Pending,Standard,30.48,2.21,28.27,2024
ORD104935,2024-01-13,CUST1217,Mr. Samuel Perez,West,Manchester,Dairy,Ball Bag,5,92.78,0.17,Online Payment,Completed,Standard,385.04,31.89,353.15,2024
ORD101874,2024-01-14,CUST1143,Stephanie Maynard,North,Liverpool,Produce,Central Box,2,139.34,0.08,Cash,Pending,Same-Day,256.39,49.47,206.92,2024
ORD101951,2024-01-14,CUST1190,Austin Jones,East,Leeds,Beverages,Indeed Pack,4,16.45,0.16,Cash,Completed,Same-Day,55.27,11.56,43.71,2024
ORD102703,2024-01-14,CUST1477,Steven Wilkins,North,Sheffield,Frozen Foods,Itself Bag,3,34.45,0.07,Online Payment,Pending,Express,96.12,14.31,81.81,2024
ORD101960,2024-01-14,CUST1615,Alan Cruz,North,Manchester,Beverages,Street Pack,1,95.47,0.02,Cash,Completed,Same-Day,93.56,16.67,76.89,2024
ORD102387,2024-01-14,CUST1270,Jennifer Wells,East,Sheffield,Beverages,Toward Set,5,62.46,0.01,Mobile Payment,Pending,Standard,309.18,59.74,249.44,2024
ORD100887,2024-01-14,CUST1158,Elizabeth Frazier,West,Glasgow,Household,Serve Pack,3,93.11,0.1,Credit Card,Completed,Standard,251.4,59.81,191.59,2024
ORD100050,2024-01-14,CUST1423,Erica Burns,West,Liverpool,Beverages,Try Bottle,6,72.94,0.14,Online Payment,Completed,Same-Day,376.37,53.68,322.69,2024
ORD101321,2024-01-14,CUST1290,Courtney Ortega,North,Liverpool,Produce,Great Bag,4,125.22,0.22,Online Payment,Pending,Same-Day,390.69,59.57,331.12,2024
ORD101475,2024-01-14,CUST1293,Chelsey Villanueva,South,Birmingham,Snacks,Guess Box,1,17.84,0.25,Online Payment,Cancelled,Standard,13.38,3.15,10.23,2024
ORD100676,2024-01-14,CUST1095,Kevin Roberts,West,Bristol,Snacks,Town Bag,7,36.3,0.13,Mobile Payment,Cancelled,Same-Day,221.07,12.28,208.79,2024
ORD100893,2024-01-14,CUST1414,Matthew Mason,West,Newcastle,Household,Our Bag,5,76.62,0.11,Cash,Completed,Standard,340.96,78.43,262.53,2024
ORD101059,2024-01-14,CUST1754,Sean Mcdaniel,North,Manchester,Snacks,Congress Pack,1,95.6,0.02,Credit Card,Pending,Express,93.69,12.12,81.57,2024
ORD103665,2024-01-14,CUST1887,Zachary Jimenez,North,Leeds,Household,College Set,3,104.98,0.23,Online Payment,Cancelled,Express,242.5,17.34,225.16,2024
ORD104892,2024-01-14,CUST1894,Chelsea Aguirre,North,London,Dairy,Floor Box,6,135.47,0.12,Online Payment,Pending,Standard,715.28,142.73,572.55,2024
ORD102475,2024-01-14,CUST1786,Larry Ellis,East,Liverpool,Produce,Local Set,1,98.69,0.01,Cash,Cancelled,Express,97.7,23.99,73.71,2024
ORD104300,2024-01-14,CUST1679,Brandy Zimmerman,East,London,Beverages,Agent Bag,2,95.85,0.03,Credit Card,Cancelled,Standard,185.95,11.02,174.93,2024
ORD102736,2024-01-14,CUST1038,Megan Pearson,West,Sheffield,Bakery,Or Bottle,3,7.1,0.14,Cash,Completed,Same-Day,18.32,4.28,14.04,2024
ORD100092,2024-01-15,CUST1200,Stephanie Phillips,West,Glasgow,Beverages,Method Pack,6,107.82,0.22,Online Payment,Completed,Same-Day,504.6,47.79,456.81,2024
ORD100134,2024-01-15,CUST1052,Gary Shaw,North,Manchester,Beverages,Price Bag,5,82.57,0.21,Online Payment,Completed,Standard,326.15,36.41,289.74,2024
ORD101752,2024-01-15,CUST1044,Kimberly Perry,East,Bristol,Snacks,Less Pack,5,122.71,0.12,Cash,Cancelled,Standard,539.92,92.12,447.8,2024
ORD101488,2024-01-15,CUST1556,Richard Jones,West,Bristol,Snacks,Near Bottle,5,82.78,0.06,Online Payment,Pending,Standard,389.07,54.73,334.34,2024
ORD101079,2024-01-15,CUST1609,Gregory Maddox,South,London,Beverages,A Set,3,84.63,0.09,Cash,Completed,Same-Day,231.04,53.41,177.63,2024
ORD103925,2024-01-15,CUST1655,Kathy Cohen,North,London,Produce,Eat Pack,4,105.69,0.04,Online Payment,Cancelled,Same-Day,405.85,21.25,384.6,2024
ORD100905,2024-01-15,CUST1784,Lisa Farmer,South,Birmingham,Beverages,Them Bottle,5,12.16,0.0,Cash,Cancelled,Standard,60.8,4.14,56.66,2024
ORD101779,2024-01-15,CUST1153,Curtis Cruz,North,Newcastle,Beverages,Situation Set,1,31.24,0.24,Cash,Pending,Standard,23.74,5.8,17.94,2024
ORD101105,2024-01-15,CUST1200,Robert Guerrero,West,Bristol,Household,Now Pack,1,63.06,0.18,Credit Card,Cancelled,Same-Day,51.71,6.4,45.31,2024
ORD103197,2024-01-15,CUST1553,Paul Rose,East,Leeds,Beverages,Five Set,5,139.58,0.24,Mobile Payment,Completed,Same-Day,530.4,114.42,415.98,2024
ORD104162,2024-01-16,CUST1557,Cynthia Gibson,West,Sheffield,Snacks,Question Bottle,5,98.69,0.1,Mobile Payment,Completed,Same-Day,444.1,54.17,389.93,2024
ORD104753,2024-01-16,CUST1366,Christopher Evans,West,Newcastle,Dairy,Growth Box,6,131.44,0.11,Credit Card,Pending,Same-Day,701.89,52.93,648.96,2024
ORD100498,2024-01-16,CUST1612,Carla Andersen,East,Birmingham,Bakery,Bill Bag,9,51.57,0.22,Mobile Payment,Cancelled,Express,362.02,69.65,292.37,2024
ORD103851,2024-01-16,CUST1027,Terrance Barron,South,Birmingham,Bakery,Significant Bottle,3,32.82,0.17,Credit Card,Cancelled,Same-Day,81.72,7.63,74.09,2024
ORD104434,2024-01-16,CUST1432,Ronald Turner,North,Bristol,Produce,Article Box,4,92.04,0.23,Credit Card,Completed,Same-Day,283.48,20.72,262.76,2024
ORD103170,2024-01-16,CUST1744,Paula Sims,East,London,Snacks,Happen Bag,6,54.73,0.18,Cash,Cancelled,Same-Day,269.27,40.72,228.55,2024
ORD103763,2024-01-16,CUST1005,Howard Thompson DVM,South,Birmingham,Produce,Sit Pack,9,144.9,0.21,Cash,Completed,Express,1030.24,84.81,945.43,2024
ORD101457,2024-01-16,CUST1479,Amy Ward,East,Liverpool,Beverages,Attorney Bottle,5,119.87,0.23,Mobile Payment,Cancelled,Express,461.5,110.73,350.77,2024
ORD101493,2024-01-16,CUST1194,Heather Charles,East,Birmingham,Dairy,Political Bottle,8,41.61,0.17,Credit Card,Cancelled,Standard,276.29,42.08,234.21,2024
ORD103621,2024-01-16,CUST1897,Austin Brewer,West,Newcastle,Bakery,Physical Bag,2,109.14,0.11,Online Payment,Pending,Standard,194.27,30.4,163.87,2024
ORD103010,2024-01-16,CUST1560,Kimberly Stanton,South,Glasgow,Snacks,Fine Pack,2,77.61,0.05,Cash,Completed,Standard,147.46,17.67,129.79,2024
ORD103814,2024-01-17,CUST1778,John Boyd,East,Birmingham,Bakery,Usually Bottle,2,29.27,0.21,Credit Card,Pending,Express,46.25,5.68,40.57,2024
ORD101703,2024-01-17,CUST1330,Nicholas Fischer,North,Bristol,Dairy,Central Box,2,65.17,0.13,Credit Card,Completed,Standard,113.4,18.88,94.52,2024
ORD103889,2024-01-17,CUST1020,Susan Dixon,West,Bristol,Snacks,Partner Set,4,108.94,0.22,Credit Card,Completed,Express,339.89,47.67,292.22,2024
ORD101431,2024-01-17,CUST1133,Heather Mays,North,Sheffield,Frozen Foods,Challenge Set,2,54.75,0.23,Cash,Pending,Express,84.32,21.02,63.3,2024
ORD104635,2024-01-17,CUST1418,Alicia Woodward,East,Birmingham,Snacks,Involve Set,4,96.22,0.17,Credit Card,Cancelled,Standard,319.45,61.28,258.17,2024
ORD101347,2024-01-17,CUST1038,Mrs. Sarah Copeland MD,South,Manchester,Snacks,Center Box,3,25.71,0.21,Mobile Payment,Cancelled,Standard,60.93,11.81,49.12,2024
ORD101679,2024-01-17,CUST1244,William Barnes,East,London,Bakery,Woman Set,8,85.72,0.24,Credit Card,Cancelled,Same-Day,521.18,66.28,454.9,2024
ORD103509,2024-01-17,CUST1368,Andrew Hooper,East,London,Dairy,See Bag,6,135.17,0.07,Cash,Cancelled,Express,754.25,182.13,572.12,2024
ORD102555,2024-01-17,CUST1204,Ronald Wilson,North,Glasgow,Frozen Foods,Wish Bottle,4,13.41,0.06,Online Payment,Pending,Express,50.42,12.03,38.39,2024
ORD102909,2024-01-17,CUST1523,Elizabeth Porter,East,Leeds,Produce,Stop Set,4,118.85,0.09,Online Payment,Cancelled,Same-Day,432.61,107.6,325.01,2024
ORD100330,2024-01-17,CUST1493,Melinda Brady,East,Sheffield,Frozen Foods,Store Bag,5,91.62,0.24,Cash,Pending,Express,348.16,80.02,268.14,2024
ORD103269,2024-01-17,CUST1102,Wayne Parker,East,Newcastle,Snacks,Left Bag,5,91.17,0.15,Credit Card,Pending,Express,387.47,95.5,291.97,2024
ORD104048,2024-01-17,CUST1823,Jennifer Brown,North,Leeds,Bakery,Space Box,3,20.74,0.04,Mobile Payment,Pending,Express,59.73,7.85,51.88,2024
ORD101411,2024-01-17,CUST1721,Kristy Andrews,West,Leeds,Household,Store Set,2,134.07,0.14,Mobile Payment,Pending,Same-Day,230.6,23.83,206.77,2024
ORD102521,2024-01-17,CUST1333,William Lee,North,Birmingham,Beverages,Lot Bag,7,32.19,0.15,Credit Card,Cancelled,Express,191.53,19.36,172.17,2024
ORD101185,2024-01-17,CUST1210,Emily Herman,West,Bristol,Beverages,Fear Set,7,60.67,0.05,Cash,Pending,Express,403.46,30.43,373.03,2024
ORD104621,2024-01-17,CUST1085,Elizabeth White,North,Sheffield,Dairy,Without Set,7,148.89,0.17,Credit Card,Completed,Standard,865.05,95.96,769.09,2024
ORD104316,2024-01-17,CUST1068,Sean Morales,East,Liverpool,Beverages,Represent Set,4,5.35,0.02,Mobile Payment,Pending,Same-Day,20.97,3.3,17.67,2024
ORD102629,2024-01-18,CUST1471,Laurie Rodriguez,South,Manchester,Dairy,Population Box,7,96.99,0.0,Cash,Pending,Express,678.93,151.25,527.68,2024
ORD104573,2024-01-18,CUST1676,Arthur Gordon,West,Sheffield,Beverages,Rise Set,1,133.72,0.02,Credit Card,Completed,Express,131.05,30.96,100.09,2024
ORD100353,2024-01-18,CUST1183,Kathy Scott,North,Leeds,Beverages,Rest Bottle,2,64.25,0.12,Online Payment,Cancelled,Same-Day,113.08,10.86,102.22,2024
ORD101229,2024-01-18,CUST1719,Vanessa Whitaker,North,Glasgow,Household,No Set,6,53.46,0.1,Mobile Payment,Cancelled,Same-Day,288.68,58.93,229.75,2024
ORD104480,2024-01-18,CUST1221,Bryan Anderson,East,Liverpool,Snacks,Put Bottle,2,64.26,0.2,Cash,Pending,Express,102.82,12.53,90.29,2024
ORD101940,2024-01-18,CUST1327,Jeffrey Spears,West,Birmingham,Frozen Foods,With Bag,7,80.81,0.01,Cash,Completed,Same-Day,560.01,110.85,449.16,2024
ORD101228,2024-01-19,CUST1599,Bethany Gross,South,Leeds,Snacks,Home Bottle,8,50.07,0.21,Credit Card,Pending,Express,316.44,30.55,285.89,2024
ORD104603,2024-01-19,CUST1713,Rachel Williams,East,Liverpool,Frozen Foods,Still Bottle,2,115.29,0.0,Credit Card,Pending,Standard,230.58,45.78,184.8,2024
ORD102666,2024-01-19,CUST1329,Shelby Boyd,South,Liverpool,Bakery,Health Bottle,4,74.07,0.12,Mobile Payment,Pending,Same-Day,260.73,43.32,217.41,2024
ORD102763,2024-01-19,CUST1798,Kimberly Stevenson,West,Liverpool,Bakery,Enough Pack,1,51.9,0.07,Cash,Completed,Same-Day,48.27,4.17,44.1,2024
ORD104868,2024-01-19,CUST1763,Cynthia Bowen,South,Glasgow,Dairy,Concern Bag,7,50.19,0.15,Mobile Payment,Completed,Same-Day,298.63,22.84,275.79,2024
ORD100567,2024-01-19,CUST1555,Robert Hess,South,Newcastle,Bakery,Shoulder Bottle,9,60.07,0.02,Cash,Completed,Same-Day,529.82,61.04,468.78,2024
ORD102224,2024-01-19,CUST1470,Joshua Thompson,West,Birmingham,Frozen Foods,Try Pack,9,14.49,0.16,Online Payment,Completed,Standard,109.54,23.89,85.65,2024
ORD103577,2024-01-19,CUST1146,John Holt,South,Sheffield,Beverages,Because Bottle,2,25.27,0.08,Mobile Payment,Cancelled,Express,46.5,3.67,42.83,2024
ORD104289,2024-01-19,CUST1282,John Morales,West,Leeds,Bakery,Little Set,3,106.34,0.09,Online Payment,Completed,Same-Day,290.31,27.35,262.96,2024
ORD102264,2024-01-19,CUST1692,Morgan Craig,North,Birmingham,Beverages,Whole Box,8,111.0,0.21,Credit Card,Completed,Same-Day,701.52,58.75,642.77,2024
ORD100637,2024-01-19,CUST1196,Rebecca Russell,East,Sheffield,Beverages,Sit Box,5,109.33,0.06,Mobile Payment,Completed,Standard,513.85,76.74,437.11,2024
ORD103971,2024-01-19,CUST1269,Kelly Mcintyre,East,Newcastle,Frozen Foods,Front Pack,3,57.49,0.18,Online Payment,Completed,Same-Day,141.43,30.9,110.53,2024
ORD102102,2024-01-19,CUST1673,Patrick Torres,North,Manchester,Dairy,Occur Pack,5,25.89,0.24,Cash,Completed,Express,98.38,14.32,84.06,2024
ORD103287,2024-01-19,CUST1507,Derrick Lewis,West,Glasgow,Frozen Foods,Property Set,4,33.11,0.18,Credit Card,Pending,Same-Day,108.6,8.16,100.44,2024
ORD100672,2024-01-20,CUST1105,Brian Macdonald,North,Glasgow,Snacks,For Box,9,40.77,0.13,Credit Card,Cancelled,Same-Day,319.23,21.68,297.55,2024
ORD104691,2024-01-20,CUST1362,Jonathan Hill,East,Newcastle,Bakery,Really Bottle,7,144.11,0.2,Cash,Completed,Express,807.02,51.18,755.84,2024
ORD104927,2024-01-20,CUST1176,Kelsey Dawson,South,Manchester,Snacks,Law Bottle,4,23.88,0.22,Credit Card,Pending,Same-Day,74.51,16.62,57.89,2024
ORD102940,2024-01-20,CUST1585,Benjamin Rogers,South,Newcastle,Produce,Raise Bag,7,69.24,0.04,Online Payment,Completed,Express,465.29,28.23,437.06,2024
ORD100384,2024-01-20,CUST1555,Richard Martin,North,Sheffield,Household,Music Bottle,9,140.99,0.2,Mobile Payment,Cancelled,Same-Day,1015.13,86.84,928.29,2024
ORD102717,2024-01-20,CUST1555,Nicholas Harper,East,Manchester,Bakery,Themselves Pack,9,37.95,0.02,Mobile Payment,Cancelled,Express,334.72,62.37,272.35,2024
ORD104344,2024-01-20,CUST1019,Nancy Figueroa,South,London,Produce,Early Set,2,87.75,0.22,Online Payment,Pending,Same-Day,136.89,24.51,112.38,2024
ORD102425,2024-01-20,CUST1167,Joseph Williams,North,Manchester,Household,Live Bottle,6,48.39,0.03,Online Payment,Cancelled,Same-Day,281.63,46.3,235.33,2024
ORD101299,2024-01-20,CUST1390,Christopher Davidson,North,Leeds,Beverages,Last Box,7,122.95,0.07,Online Payment,Pending,Same-Day,800.4,45.37,755.03,2024
ORD103505,2024-01-20,CUST1851,Keith Jimenez,East,Leeds,Dairy,Within Set,4,36.97,0.0,Credit Card,Completed,Standard,147.88,8.16,139.72,2024
ORD101919,2024-01-20,CUST1151,Marc Kelly,East,Manchester,Produce,World Bag,7,31.59,0.19,Cash,Completed,Standard,179.12,31.81,147.31,2024
ORD100989,2024-01-20,CUST1011,Bailey Patrick,West,Birmingham,Dairy,Professional Bottle,6,17.77,0.02,Mobile Payment,Completed,Express,104.49,20.8,83.69,2024
ORD102730,2024-01-20,CUST1711,Antonio Brown,South,Sheffield,Bakery,More Set,4,86.01,0.05,Online Payment,Pending,Same-Day,326.84,41.19,285.65,2024
ORD101573,2024-01-20,CUST1812,Jennifer Johnson,South,Birmingham,Bakery,Cause Pack,3,63.08,0.16,Mobile Payment,Pending,Standard,158.96,33.2,125.76,2024
ORD102012,2024-01-20,CUST1026,Phillip Wood,East,Glasgow,Produce,True Pack,4,99.58,0.0,Mobile Payment,Cancelled,Express,398.32,94.19,304.13,2024
ORD102705,2024-01-20,CUST1019,William Woods,West,Leeds,Beverages,Degree Bag,8,59.7,0.13,Mobile Payment,Pending,Same-Day,415.51,30.48,385.03,2024
ORD104509,2024-01-21,CUST1566,Danielle Miller,West,Bristol,Frozen Foods,Simply Bottle,2,134.82,0.15,Cash,Completed,Same-Day,229.19,34.06,195.13,2024
ORD100006,2024-01-21,CUST1807,Marisa Gomez,West,London,Produce,Behavior Box,8,116.6,0.21,Credit Card,Pending,Express,736.91,154.0,582.91,2024
ORD103091,2024-01-21,CUST1452,Brenda Young,North,Glasgow,Household,Suffer Set,9,35.27,0.17,Credit Card,Cancelled,Standard,263.47,19.58,243.89,2024
ORD103461,2024-01-21,CUST1639,Christopher Johnson,South,Sheffield,Frozen Foods,Degree Set,1,149.56,0.1,Mobile Payment,Pending,Standard,134.6,19.85,114.75,2024
ORD101942,2024-01-21,CUST1787,Jeremy Mcgee,West,Liverpool,Household,Foreign Bag,9,14.13,0.06,Online Payment,Completed,Same-Day,119.54,16.04,103.5,2024
ORD101744,2024-01-21,CUST1847,Robert Hernandez,East,Glasgow,Frozen Foods,Dark Set,1,16.8,0.11,Mobile Payment,Pending,Express,14.95,0.88,14.07,2024
ORD103740,2024-01-21,CUST1726,Christine Johnson,North,Glasgow,Snacks,Test Pack,2,146.13,0.06,Mobile Payment,Completed,Same-Day,274.72,16.27,258.45,2024
ORD103014,2024-01-21,CUST1381,Natalie Marquez,West,Newcastle,Frozen Foods,Coach Set,4,106.66,0.02,Online Payment,Completed,Same-Day,418.11,86.64,331.47,2024
ORD103648,2024-01-21,CUST1229,Brenda Bradley,North,Liverpool,Produce,Medical Bag,3,111.19,0.14,Credit Card,Pending,Express,286.87,38.18,248.69,2024
ORD103204,2024-01-21,CUST1257,Laura Sanchez,South,Manchester,Frozen Foods,Often Set,5,149.96,0.22,Credit Card,Completed,Same-Day,584.84,34.0,550.84,2024
ORD103787,2024-01-21,CUST1627,Christian Stewart,East,Newcastle,Bakery,Bar Bag,9,51.33,0.03,Mobile Payment,Pending,Express,448.11,93.93,354.18,2024
ORD102866,2024-01-21,CUST1039,Michelle Alexander,North,Glasgow,Household,Budget Bag,1,58.51,0.24,Credit Card,Pending,Standard,44.47,5.2,39.27,2024
ORD102516,2024-01-21,CUST1232,Ashlee Sawyer,South,Glasgow,Dairy,Serve Bag,8,69.07,0.09,Online Payment,Pending,Same-Day,502.83,72.44,430.39,2024
ORD100044,2024-01-21,CUST1095,Jeremy Cox,East,London,Produce,Everything Pack,7,58.96,0.02,Credit Card,Completed,Standard,404.47,64.74,339.73,2024
ORD102150,2024-01-21,CUST1078,Matthew Williams,East,Liverpool,Dairy,Continue Bag,7,137.5,0.09,Cash,Completed,Same-Day,875.88,72.87,803.01,2024
ORD102883,2024-01-21,CUST1852,Corey Davis,East,Bristol,Dairy,Watch Bottle,8,17.55,0.25,Cash,Cancelled,Express,105.3,24.87,80.43,2024
ORD104163,2024-01-22,CUST1049,Mathew Johnson,North,Newcastle,Bakery,You Bottle,8,9.11,0.01,Cash,Pending,Express,72.15,6.33,65.82,2024
ORD104803,2024-01-22,CUST1770,Ronald Thomas,East,Glasgow,Snacks,Than Set,5,123.25,0.05,Credit Card,Pending,Standard,585.44,100.84,484.6,2024
ORD104673,2024-01-22,CUST1849,Garrett Yang,West,Leeds,Produce,Me Set,6,19.68,0.06,Cash,Cancelled,Express,111.0,24.17,86.83,2024
ORD103556,2024-01-22,CUST1791,Timothy Kennedy,East,Birmingham,Snacks,Name Set,1,25.94,0.11,Credit Card,Cancelled,Same-Day,23.09,4.53,18.56,2024
ORD100308,2024-01-22,CUST1183,Ricky Jackson,North,Leeds,Dairy,Worry Pack,8,87.24,0.06,Online Payment,Cancelled,Same-Day,656.04,88.79,567.25,2024
ORD101868,2024-01-22,CUST1725,Joel Lopez,West,Birmingham,Beverages,Exactly Pack,2,112.66,0.1,Online Payment,Completed,Standard,202.79,33.91,168.88,2024
ORD103670,2024-01-22,CUST1833,David Lee,South,Liverpool,Frozen Foods,Bill Bag,3,64.91,0.02,Mobile Payment,Completed,Same-Day,190.84,35.81,155.03,2024
ORD102918,2024-01-22,CUST1877,Christopher Franklin,North,Leeds,Frozen Foods,Follow Bag,1,149.21,0.13,Online Payment,Pending,Same-Day,129.81,20.22,109.59,2024
ORD102646,2024-01-22,CUST1656,Kathleen Hammond,West,Birmingham,Frozen Foods,Box Bottle,7,48.53,0.12,Online Payment,Pending,Same-Day,298.94,27.37,271.57,2024
ORD104338,2024-01-22,CUST1532,Terry Gibbs,West,Manchester,Household,Author Box,5,146.17,0.02,Cash,Cancelled,Express,716.23,52.76,663.47,2024
ORD101738,2024-01-22,CUST1181,Susan Hunter,East,Leeds,Household,Conference Set,6,87.81,0.21,Cash,Completed,Same-Day,416.22,66.99,349.23,2024
ORD100025,2024-01-22,CUST1035,Sarah Mathis,East,Glasgow,Snacks,Eight Bag,2,98.07,0.07,Credit Card,Completed,Same-Day,182.41,9.17,173.24,2024
